"Module"	"Gene1"	"Gene2"
"M6"	"APOH"	"NDRG2"
"M6"	"AGFG2"	"NDRG2"
"M6"	"GHR"	"NES"
"M6"	"MRPL4"	"ART3"
"M6"	"FBXO32"	"SIRT5"
"M6"	"FBXO32"	"FANCB"
"M6"	"FBXO32"	"CCNA1"
"M6"	"FBXO32"	"NR2C2AP"
"M6"	"FBXO32"	"CLSTN1"
"M6"	"FBXO32"	"KLHDC9"
"M6"	"FBXO32"	"MPPED1"
"M6"	"FBXO32"	"PTP4A1"
"M6"	"FBXO32"	"HACE1"
"M6"	"FBXO32"	"TRPV1"
"M6"	"FBXO32"	"GIT1"
"M6"	"FBXO32"	"SRSF9"
"M6"	"FBXO32"	"COG6"
"M6"	"FBXO32"	"EID2"
"M6"	"FBXO32"	"TTLL5"
"M6"	"FBXO32"	"SPINK13"
"M6"	"KRT16"	"LCN2"
"M6"	"KRT16"	"LCAT"
"M6"	"KRT16"	"BTNL8"
"M6"	"KRT16"	"JUND"
"M6"	"KRT16"	"COMMD10"
"M6"	"KRT16"	"SERPINA12"
"M6"	"KRT16"	"KIFC1"
"M6"	"KRT16"	"SEMG1"
"M6"	"KRT16"	"OSR1"
"M6"	"KRT16"	"STAP2"
"M6"	"KRT16"	"A1BG"
"M6"	"KRT16"	"PTP4A1"
"M6"	"KRT16"	"RRAGA"
"M6"	"KRT16"	"APBA2"
"M6"	"KRT16"	"TRIM63"
"M6"	"KRT16"	"ARID2"
"M6"	"KRT16"	"ERO1LB"
"M6"	"KRT16"	"COL10A1"
"M6"	"KRT16"	"DAB1"
"M6"	"RPL23"	"PRTFDC1"
"M6"	"GEMIN6"	"PRTFDC1"
"M6"	"LY9"	"PCSK1N"
"M6"	"BCCIP"	"IRX1"
"M6"	"PTPRZ1"	"CEP97"
"M6"	"PTPRZ1"	"PPAP2B"
"M6"	"PTPRZ1"	"DUSP1"
"M6"	"PTPRZ1"	"KIFC1"
"M6"	"PTPRZ1"	"MUSTN1"
"M6"	"PTPRZ1"	"SLC7A7"
"M6"	"PTPRZ1"	"SGCA"
"M6"	"PTPRZ1"	"RASA3"
"M6"	"PTPRZ1"	"KDM3A"
"M6"	"PTPRZ1"	"CWC15"
"M6"	"PTPRZ1"	"NVL"
"M6"	"PTPRZ1"	"HPR"
"M6"	"PTPRZ1"	"PTP4A1"
"M6"	"PTPRZ1"	"SALL4"
"M6"	"PTPRZ1"	"TXNL1"
"M6"	"PTPRZ1"	"TSG101"
"M6"	"PTPRZ1"	"XPO5"
"M6"	"PTPRZ1"	"ING2"
"M6"	"PTPRZ1"	"MCFD2"
"M6"	"PTPRZ1"	"FSBP"
"M6"	"PTPRZ1"	"PAX5"
"M6"	"PTPRZ1"	"CDK3"
"M6"	"PTPRZ1"	"RBM11"
"M6"	"PTPRZ1"	"IL22RA1"
"M6"	"PTPRZ1"	"INA"
"M6"	"MMP1"	"ELF5"
"M6"	"MMP1"	"OBP2B"
"M6"	"ECI2"	"ELF5"
"M6"	"IPO11"	"NES"
"M6"	"SEMA4B"	"PRTFDC1"
"M6"	"BSG"	"MOCOS"
"M6"	"HIC1"	"IRX1"
"M6"	"UNC119"	"HRASLS"
"M6"	"ZCCHC17"	"NRTN"
"M6"	"DIAPH1"	"PRTFDC1"
"M6"	"MIA"	"SYTL4"
"M6"	"MIA"	"KRT12"
"M6"	"MIA"	"BTBD2"
"M6"	"LCN2"	"MNT"
"M6"	"LCN2"	"MTF1"
"M6"	"LCN2"	"ADRB2"
"M6"	"LCN2"	"AHRR"
"M6"	"LCN2"	"PTP4A1"
"M6"	"LCN2"	"DUSP10"
"M6"	"LCN2"	"RUNX1T1"
"M6"	"LCN2"	"FOLR3"
"M6"	"LCN2"	"MATN2"
"M6"	"LCN2"	"DHRS13"
"M6"	"LCN2"	"TTLL5"
"M6"	"LCN2"	"AKT1"
"M6"	"LCN2"	"OTUD6B"
"M6"	"LCN2"	"C17orf70"
"M6"	"LCN2"	"CCDC113"
"M6"	"LCN2"	"TMEM248"
"M6"	"LCN2"	"NUPR1"
"M6"	"LCN2"	"NUPL1"
"M6"	"LCN2"	"ARRDC1"
"M6"	"LCN2"	"S100A1"
"M6"	"LCN2"	"LRRC14"
"M6"	"LCN2"	"SRCIN1"
"M6"	"LCN2"	"NDUFS2"
"M6"	"LCN2"	"GPAT2"
"M6"	"LCN2"	"MOGAT3"
"M6"	"LCN2"	"SHROOM1"
"M6"	"LCN2"	"TNS1"
"M6"	"LCN2"	"SLC37A3"
"M6"	"LCN2"	"C8orf74"
"M6"	"LCN2"	"ISCU"
"M6"	"LCN2"	"UTP18"
"M6"	"LCN2"	"FGFR2"
"M6"	"LCN2"	"ZBTB6"
"M6"	"LCN2"	"CTSB"
"M6"	"LCN2"	"GIT2"
"M6"	"LCN2"	"GALNS"
"M6"	"LCN2"	"FZD1"
"M6"	"LCN2"	"TNR"
"M6"	"LCN2"	"TM2D1"
"M6"	"LCN2"	"PDLIM3"
"M6"	"LCN2"	"TRPM4"
"M6"	"LCN2"	"RABGGTA"
"M6"	"LCN2"	"MTMR14"
"M6"	"LCN2"	"UACA"
"M6"	"LCN2"	"LALBA"
"M6"	"LCN2"	"CARD11"
"M6"	"LCN2"	"AFAP1L1"
"M6"	"LCN2"	"GNB3"
"M6"	"LCN2"	"CD2"
"M6"	"LCN2"	"MTCH2"
"M6"	"LCN2"	"PSD"
"M6"	"LCN2"	"LAS1L"
"M6"	"LCN2"	"RAB21"
"M6"	"LCN2"	"POU4F1"
"M6"	"LCN2"	"SPOCK2"
"M6"	"LCN2"	"NUP35"
"M6"	"LCN2"	"CLPS"
"M6"	"LCN2"	"RPS5"
"M6"	"LCN2"	"GABBR1"
"M6"	"LCN2"	"TMEM132D"
"M6"	"LCN2"	"ACIN1"
"M6"	"LCN2"	"TBC1D19"
"M6"	"LCN2"	"IL22RA1"
"M6"	"LCN2"	"CAV1"
"M6"	"LCN2"	"MYO1E"
"M6"	"LCN2"	"IFT81"
"M6"	"LCN2"	"SHC1"
"M6"	"LCN2"	"PES1"
"M6"	"LCN2"	"ANKRD50"
"M6"	"LCN2"	"TPH1"
"M6"	"LCN2"	"TSSK1B"
"M6"	"LCN2"	"VLDLR"
"M6"	"LCN2"	"IBTK"
"M6"	"LCN2"	"XPNPEP1"
"M6"	"LCN2"	"CNNM2"
"M6"	"LCN2"	"LRRC4"
"M6"	"LCN2"	"MLEC"
"M6"	"LCN2"	"LENG8"
"M6"	"LCN2"	"EPS8L2"
"M6"	"LCN2"	"PGAM4"
"M6"	"LCN2"	"BTLA"
"M6"	"LCN2"	"IL18BP"
"M6"	"LCN2"	"REG1A"
"M6"	"LCN2"	"DENND5B"
"M6"	"LCN2"	"PHGDH"
"M6"	"LCN2"	"SH2D3C"
"M6"	"LCN2"	"PPAN"
"M6"	"LCN2"	"DCTN2"
"M6"	"MANEA"	"PRTFDC1"
"M6"	"CSNK1G3"	"NES"
"M6"	"CSNK1G3"	"PRTFDC1"
"M6"	"SNRPB2"	"NES"
"M6"	"SNRPB2"	"MMP16"
"M6"	"ATP2A3"	"PDE9A"
"M6"	"ZIC1"	"ZFP91"
"M6"	"ZIC1"	"KDM3A"
"M6"	"ZIC1"	"TMED1"
"M6"	"ZIC1"	"CD2AP"
"M6"	"ZIC1"	"TXNL1"
"M6"	"ZIC1"	"PCSK4"
"M6"	"ZIC1"	"PODXL"
"M6"	"ZIC1"	"FMOD"
"M6"	"ZIC1"	"MED12L"
"M6"	"ZIC1"	"IL22RA1"
"M6"	"ZIC1"	"GPN3"
"M6"	"ZIC1"	"HTN1"
"M6"	"ZIC1"	"EGF"
"M6"	"ZIC1"	"CSDE1"
"M6"	"ZIC1"	"KIF11"
"M6"	"VPS11"	"NDRG2"
"M6"	"VPS11"	"OBP2B"
"M6"	"MEOX2"	"NDRG2"
"M6"	"HRH3"	"TRIM29"
"M6"	"HRH3"	"NRTN"
"M6"	"RBBP5"	"DSC2"
"M6"	"NDRG2"	"CCL7"
"M6"	"NDRG2"	"MNT"
"M6"	"NDRG2"	"ITGA8"
"M6"	"NDRG2"	"FBXW11"
"M6"	"NDRG2"	"DNAJC11"
"M6"	"NDRG2"	"DES"
"M6"	"NDRG2"	"JUN"
"M6"	"NDRG2"	"DERL2"
"M6"	"NDRG2"	"PPP1R37"
"M6"	"NDRG2"	"FLT4"
"M6"	"NDRG2"	"DOCK4"
"M6"	"NDRG2"	"CDH1"
"M6"	"NDRG2"	"SHARPIN"
"M6"	"NDRG2"	"SLC3A2"
"M6"	"NDRG2"	"UBASH3A"
"M6"	"NDRG2"	"EIF4A2"
"M6"	"NDRG2"	"RSL1D1"
"M6"	"NDRG2"	"MSRB1"
"M6"	"NDRG2"	"TMED1"
"M6"	"NDRG2"	"HPR"
"M6"	"NDRG2"	"SORBS2"
"M6"	"NDRG2"	"RUNX1T1"
"M6"	"NDRG2"	"GJD4"
"M6"	"NDRG2"	"ZADH2"
"M6"	"NDRG2"	"DEDD2"
"M6"	"NDRG2"	"GSPT1"
"M6"	"NDRG2"	"POLL"
"M6"	"NDRG2"	"RPL8"
"M6"	"NDRG2"	"PPP1R3F"
"M6"	"NDRG2"	"HTRA1"
"M6"	"NDRG2"	"ZNF528"
"M6"	"NDRG2"	"ABI2"
"M6"	"NDRG2"	"NHEJ1"
"M6"	"NDRG2"	"FKBP14"
"M6"	"NDRG2"	"SWI5"
"M6"	"NDRG2"	"BTN2A2"
"M6"	"NDRG2"	"PRKCH"
"M6"	"NDRG2"	"IKZF3"
"M6"	"NDRG2"	"HIST1H1B"
"M6"	"NDRG2"	"TPMT"
"M6"	"NDRG2"	"SPC24"
"M6"	"NDRG2"	"CSPP1"
"M6"	"NDRG2"	"ATP1A4"
"M6"	"NDRG2"	"NUP155"
"M6"	"NDRG2"	"SRP19"
"M6"	"NDRG2"	"SATB2"
"M6"	"NDRG2"	"C6orf136"
"M6"	"NDRG2"	"CTSO"
"M6"	"NDRG2"	"ASGR1"
"M6"	"NDRG2"	"DPH6"
"M6"	"NDRG2"	"CD24"
"M6"	"NDRG2"	"HCN1"
"M6"	"DGKI"	"KLHDC9"
"M6"	"DGKI"	"DHRS13"
"M6"	"DGKI"	"SNAPIN"
"M6"	"DGKI"	"ITGB5"
"M6"	"DGKI"	"MOGS"
"M6"	"DGKI"	"TUBGCP6"
"M6"	"DGKI"	"CTAGE1"
"M6"	"DGKI"	"BMP1"
"M6"	"DGKI"	"INPP5B"
"M6"	"DGKI"	"TMEM150C"
"M6"	"DGKI"	"KIAA1279"
"M6"	"DGKI"	"UCN3"
"M6"	"DGKI"	"KCNJ9"
"M6"	"DGKI"	"CNOT6"
"M6"	"DGKI"	"ERBB3"
"M6"	"DGKI"	"CDKN1B"
"M6"	"DGKI"	"UBE2QL1"
"M6"	"DGKI"	"CHCHD3"
"M6"	"DGKI"	"C10orf32"
"M6"	"DGKI"	"ARHGEF12"
"M6"	"DGKI"	"FAIM2"
"M6"	"DGKI"	"BROX"
"M6"	"DGKI"	"ASCL3"
"M6"	"DGKI"	"GTF2E1"
"M6"	"DGKI"	"ODF2"
"M6"	"DGKI"	"IDI1"
"M6"	"DGKI"	"PGAM5"
"M6"	"DGKI"	"RWDD1"
"M6"	"DGKI"	"SLC27A6"
"M6"	"DGKI"	"ACAD8"
"M6"	"DGKI"	"PPP2R2D"
"M6"	"DGKI"	"EFTUD1"
"M6"	"DGKI"	"SRM"
"M6"	"DGKI"	"NEIL3"
"M6"	"UPK2"	"NES"
"M6"	"DSC1"	"PRTFDC1"
"M6"	"ASPM"	"ART3"
"M6"	"PEX19"	"KLK6"
"M6"	"SERPINB9"	"FRZB"
"M6"	"TNNT1"	"KLK6"
"M6"	"ETV5"	"NES"
"M6"	"F12"	"CDKN2A"
"M6"	"F12"	"PM20D2"
"M6"	"ARF4"	"ART3"
"M6"	"L1CAM"	"WIF1"
"M6"	"SOSTDC1"	"MYO16"
"M6"	"SOSTDC1"	"MIEF2"
"M6"	"SOSTDC1"	"SLC39A1"
"M6"	"SOSTDC1"	"ART1"
"M6"	"SOSTDC1"	"PITX1"
"M6"	"SOSTDC1"	"MYLIP"
"M6"	"SOSTDC1"	"ATP6V0D2"
"M6"	"MEST"	"SOX10"
"M6"	"HIST1H3H"	"PRTFDC1"
"M6"	"MTF1"	"IRX1"
"M6"	"PFKP"	"ADRB2"
"M6"	"PFKP"	"SCGB3A2"
"M6"	"PFKP"	"HIST2H2AA4"
"M6"	"PFKP"	"TXNL1"
"M6"	"PFKP"	"S100A13"
"M6"	"PFKP"	"FOLR3"
"M6"	"PFKP"	"TSGA10"
"M6"	"PFKP"	"DHRS13"
"M6"	"PFKP"	"ABI2"
"M6"	"PFKP"	"ATP1B1"
"M6"	"PFKP"	"MICALL2"
"M6"	"PFKP"	"CHD1"
"M6"	"PFKP"	"KLHL14"
"M6"	"PFKP"	"NPW"
"M6"	"PFKP"	"PITPNM1"
"M6"	"PFKP"	"APOC3"
"M6"	"PFKP"	"BRIP1"
"M6"	"PFKP"	"EIF2A"
"M6"	"PFKP"	"ALDH9A1"
"M6"	"PFKP"	"CHAF1A"
"M6"	"PFKP"	"SDHA"
"M6"	"PFKP"	"LOXL1"
"M6"	"PFKP"	"CYP24A1"
"M6"	"PFKP"	"NPM1"
"M6"	"PFKP"	"TRIML1"
"M6"	"PFKP"	"FCRLB"
"M6"	"PFKP"	"ZNHIT1"
"M6"	"PFKP"	"TRIM4"
"M6"	"PFKP"	"EPHA8"
"M6"	"PFKP"	"UQCRC2"
"M6"	"PFKP"	"ADAM11"
"M6"	"PFKP"	"PRRT4"
"M6"	"PFKP"	"MYOZ3"
"M6"	"PFKP"	"UGDH"
"M6"	"PFKP"	"SLC27A3"
"M6"	"PFKP"	"DNA2"
"M6"	"PFKP"	"SCNM1"
"M6"	"MMP13"	"MOCOS"
"M6"	"WIF1"	"LRRFIP1"
"M6"	"WIF1"	"DNAJB9"
"M6"	"WIF1"	"CSRNP1"
"M6"	"WIF1"	"TRIO"
"M6"	"WIF1"	"CRY1"
"M6"	"WIF1"	"PTP4A1"
"M6"	"WIF1"	"RUVBL2"
"M6"	"WIF1"	"BNIP3L"
"M6"	"WIF1"	"PLK2"
"M6"	"WIF1"	"UTY"
"M6"	"WIF1"	"SORBS2"
"M6"	"WIF1"	"JMJD1C"
"M6"	"WIF1"	"MAP3K6"
"M6"	"WIF1"	"DBF4"
"M6"	"WIF1"	"GABARAPL1"
"M6"	"WIF1"	"CHD7"
"M6"	"WIF1"	"PTS"
"M6"	"WIF1"	"LARP1"
"M6"	"WIF1"	"IFIH1"
"M6"	"WIF1"	"WSB2"
"M6"	"WIF1"	"SRSF9"
"M6"	"WIF1"	"MYO1A"
"M6"	"WIF1"	"ZNF516"
"M6"	"WIF1"	"MAST2"
"M6"	"WIF1"	"RPS21"
"M6"	"WIF1"	"EXTL1"
"M6"	"WIF1"	"ZBTB6"
"M6"	"WIF1"	"AFAP1L1"
"M6"	"WIF1"	"SATB2"
"M6"	"WIF1"	"PCCA"
"M6"	"WIF1"	"JOSD1"
"M6"	"WIF1"	"CHAF1A"
"M6"	"WIF1"	"CHD2"
"M6"	"WIF1"	"HECTD1"
"M6"	"WIF1"	"GALNT4"
"M6"	"WIF1"	"CD68"
"M6"	"WIF1"	"GDI1"
"M6"	"WIF1"	"IL3"
"M6"	"WIF1"	"TEAD1"
"M6"	"WIF1"	"PHACTR2"
"M6"	"WIF1"	"MROH6"
"M6"	"WIF1"	"JAKMIP2"
"M6"	"WIF1"	"CNDP1"
"M6"	"WIF1"	"TIMM21"
"M6"	"WIF1"	"ICA1"
"M6"	"WIF1"	"WT1"
"M6"	"WIF1"	"TRPS1"
"M6"	"WIF1"	"CRH"
"M6"	"WIF1"	"SIGLEC9"
"M6"	"WIF1"	"GPS2"
"M6"	"WIF1"	"DGKA"
"M6"	"WIF1"	"TPD52L1"
"M6"	"WIF1"	"PCOLCE"
"M6"	"WIF1"	"AQP1"
"M6"	"WIF1"	"CDC42EP1"
"M6"	"WIF1"	"FAIM"
"M6"	"WIF1"	"CCDC67"
"M6"	"WIF1"	"HSP90AB1"
"M6"	"WIF1"	"SIT1"
"M6"	"WIF1"	"UBE2QL1"
"M6"	"WIF1"	"VAMP2"
"M6"	"WIF1"	"PARP2"
"M6"	"WIF1"	"G2E3"
"M6"	"WIF1"	"MGMT"
"M6"	"WIF1"	"FAM213A"
"M6"	"WIF1"	"FBXL12"
"M6"	"WIF1"	"ENTHD2"
"M6"	"WIF1"	"NIPSNAP1"
"M6"	"WIF1"	"OMP"
"M6"	"WIF1"	"HS3ST1"
"M6"	"WIF1"	"PLCD1"
"M6"	"WIF1"	"LEPROTL1"
"M6"	"WIF1"	"ESR2"
"M6"	"WIF1"	"MED25"
"M6"	"WIF1"	"SHPRH"
"M6"	"DAXX"	"PRTFDC1"
"M6"	"TCF3"	"CLDN1"
"M6"	"TCF3"	"MUC16"
"M6"	"TCF3"	"SOX10"
"M6"	"FANCB"	"ART3"
"M6"	"RNF182"	"CDKN2A"
"M6"	"LRRFIP1"	"PM20D2"
"M6"	"LRRFIP1"	"HSD17B2"
"M6"	"UBE2V2"	"PRTFDC1"
"M6"	"RABGEF1"	"NFIB"
"M6"	"RABGEF1"	"ELF5"
"M6"	"WBP2"	"KRT5"
"M6"	"TGFB2"	"KLF5"
"M6"	"TGFB2"	"MOCOS"
"M6"	"MAPK3"	"PRTFDC1"
"M6"	"KDR"	"PRTFDC1"
"M6"	"NDUFS1"	"TSPYL5"
"M6"	"SCMH1"	"PRTFDC1"
"M6"	"NLRP4"	"KLF5"
"M6"	"RPL10L"	"TSPYL5"
"M6"	"SCHIP1"	"KRT5"
"M6"	"HTR2A"	"GPM6B"
"M6"	"CLDN1"	"PTP4A1"
"M6"	"CLDN1"	"CTBS"
"M6"	"CLDN1"	"LAMTOR5"
"M6"	"CLDN1"	"RASGRP3"
"M6"	"CLDN1"	"PRF1"
"M6"	"CLDN1"	"S100A2"
"M6"	"CLDN1"	"XPNPEP3"
"M6"	"CLDN1"	"TM9SF1"
"M6"	"CLDN1"	"GP5"
"M6"	"CLDN1"	"NUCB2"
"M6"	"CLDN1"	"CBFA2T2"
"M6"	"CLDN1"	"FZD8"
"M6"	"CLDN1"	"KCNG1"
"M6"	"CLDN1"	"PARK7"
"M6"	"CLDN1"	"KPNA4"
"M6"	"CLDN1"	"HLA-G"
"M6"	"CLDN1"	"CCDC39"
"M6"	"CLDN1"	"SALL2"
"M6"	"CLDN1"	"ZC3HC1"
"M6"	"CLDN1"	"ZBTB45"
"M6"	"CLDN1"	"MKS1"
"M6"	"CLDN1"	"IGFBP6"
"M6"	"CLDN1"	"KIF17"
"M6"	"CLDN1"	"BIRC3"
"M6"	"CLDN1"	"CYP4F11"
"M6"	"CLDN1"	"ZNF274"
"M6"	"CLDN1"	"RAB9A"
"M6"	"CLDN1"	"OTOG"
"M6"	"CLDN1"	"NR4A3"
"M6"	"CLDN1"	"RFPL4B"
"M6"	"CLDN1"	"F9"
"M6"	"CLDN1"	"LNX1"
"M6"	"CLDN1"	"SHC1"
"M6"	"CLDN1"	"DSEL"
"M6"	"CLDN1"	"SLC6A15"
"M6"	"CLDN1"	"PON1"
"M6"	"CLDN1"	"HOXB13"
"M6"	"CLDN1"	"ERRFI1"
"M6"	"CLDN1"	"CD1E"
"M6"	"CLDN1"	"BNC1"
"M6"	"CLDN1"	"CDK8"
"M6"	"CLDN1"	"SCARB1"
"M6"	"CLDN1"	"CHP2"
"M6"	"CLDN1"	"CCNB3"
"M6"	"CLDN1"	"GIF"
"M6"	"CLDN1"	"ANAPC11"
"M6"	"CLDN1"	"SMS"
"M6"	"CLDN1"	"CTAGE5"
"M6"	"CLDN1"	"ZNF148"
"M6"	"TRIM29"	"FBXW11"
"M6"	"TRIM29"	"DES"
"M6"	"TRIM29"	"NR2C2AP"
"M6"	"TRIM29"	"SNTA1"
"M6"	"TRIM29"	"NVL"
"M6"	"TRIM29"	"PTP4A1"
"M6"	"TRIM29"	"FUNDC2"
"M6"	"TRIM29"	"PTPRG"
"M6"	"TRIM29"	"ANKRD11"
"M6"	"TRIM29"	"ZBTB14"
"M6"	"TRIM29"	"MCAM"
"M6"	"TRIM29"	"MYH13"
"M6"	"TRIM29"	"DCP1B"
"M6"	"TRIM29"	"TRIM9"
"M6"	"TRIM29"	"PBX1"
"M6"	"TRIM29"	"ACVR2B"
"M6"	"TRIM29"	"ZW10"
"M6"	"TRIM29"	"ABCC4"
"M6"	"TRIM29"	"CTSA"
"M6"	"TRIM29"	"ENG"
"M6"	"TRIM29"	"MMACHC"
"M6"	"TRIM29"	"COPS7A"
"M6"	"TRIM29"	"MOB1A"
"M6"	"TRIM29"	"COL9A3"
"M6"	"TRIM29"	"SPTBN1"
"M6"	"TRIM29"	"APBA1"
"M6"	"TRIM29"	"DRD3"
"M6"	"TRIM29"	"CAMSAP3"
"M6"	"TRIM29"	"CEL"
"M6"	"TRIM29"	"SCN10A"
"M6"	"TRIM29"	"SERPINH1"
"M6"	"TRIM29"	"PDE1C"
"M6"	"TRIM29"	"CNOT11"
"M6"	"TRIM29"	"CDX1"
"M6"	"TRIM29"	"DUSP4"
"M6"	"TRIM29"	"DYNC2H1"
"M6"	"TRIM29"	"OPRM1"
"M6"	"TRIM29"	"MYOZ1"
"M6"	"NPTXR"	"PRTFDC1"
"M6"	"NPTXR"	"MOCOS"
"M6"	"TAZ"	"GPM6B"
"M6"	"TCF7L1"	"IKBKAP"
"M6"	"TCF7L1"	"DDX41"
"M6"	"TCF7L1"	"ADRB2"
"M6"	"TCF7L1"	"PTP4A1"
"M6"	"TCF7L1"	"CARD11"
"M6"	"TCF7L1"	"NFE2"
"M6"	"TCF7L1"	"SDK1"
"M6"	"TCF7L1"	"TBCE"
"M6"	"TCF7L1"	"KCNG1"
"M6"	"TCF7L1"	"KCNAB3"
"M6"	"TCF7L1"	"HEXIM1"
"M6"	"TCF7L1"	"TXLNB"
"M6"	"TCF7L1"	"KMT2E"
"M6"	"TCF7L1"	"TCF19"
"M6"	"TCF7L1"	"SLC30A6"
"M6"	"TCF7L1"	"EPX"
"M6"	"TCF7L1"	"CES3"
"M6"	"TCF7L1"	"EPHA2"
"M6"	"TCF7L1"	"IL20"
"M6"	"TCF7L1"	"HPCAL1"
"M6"	"TCF7L1"	"NOS3"
"M6"	"TCF7L1"	"VPS9D1"
"M6"	"TCF7L1"	"USP54"
"M6"	"SOCS6"	"KLF5"
"M6"	"MAP2K7"	"KRT5"
"M6"	"MRPL49"	"PRTFDC1"
"M6"	"RPS27L"	"PRTFDC1"
"M6"	"CDH4"	"PRTFDC1"
"M6"	"KIT"	"TNFRSF14"
"M6"	"KIT"	"PPP2R3B"
"M6"	"KIT"	"PTP4A1"
"M6"	"KIT"	"LIN52"
"M6"	"KIT"	"EPS15"
"M6"	"KIT"	"LMO7"
"M6"	"KIT"	"HDAC5"
"M6"	"KIT"	"TSGA10"
"M6"	"KIT"	"ZNF516"
"M6"	"KIT"	"TWSG1"
"M6"	"KIT"	"MTX1"
"M6"	"KIT"	"IFNE"
"M6"	"KIT"	"TRIM31"
"M6"	"KIT"	"EME2"
"M6"	"KIT"	"RPS21"
"M6"	"KIT"	"NUP35"
"M6"	"KIT"	"RPS5"
"M6"	"KIT"	"ACIN1"
"M6"	"KIT"	"AQP1"
"M6"	"KIT"	"MAGEA8"
"M6"	"KIT"	"BEGAIN"
"M6"	"KIT"	"GHRL"
"M6"	"KIT"	"CLPTM1"
"M6"	"KIT"	"NHLH1"
"M6"	"KIT"	"CDH15"
"M6"	"KIT"	"TSEN15"
"M6"	"KIT"	"UBE2S"
"M6"	"KIT"	"POLR2J"
"M6"	"KIT"	"EIF4B"
"M6"	"KIT"	"ERC2"
"M6"	"KIT"	"MKL2"
"M6"	"KIT"	"RND1"
"M6"	"KIT"	"NBPF11"
"M6"	"KIT"	"BNIPL"
"M6"	"KIT"	"NCOR1"
"M6"	"KIT"	"LDHA"
"M6"	"KIT"	"SPIB"
"M6"	"KIT"	"MRPS35"
"M6"	"KIT"	"VAMP1"
"M6"	"KIT"	"FANCM"
"M6"	"KIT"	"RAB33B"
"M6"	"KIT"	"PIK3CG"
"M6"	"KIT"	"KIAA1429"
"M6"	"KIT"	"GRB14"
"M6"	"KIT"	"CUL2"
"M6"	"KIT"	"TRAPPC11"
"M6"	"KIT"	"MLLT6"
"M6"	"KIT"	"LIAS"
"M6"	"KIT"	"C6orf136"
"M6"	"KIT"	"SMYD2"
"M6"	"KIT"	"YTHDC2"
"M6"	"KIT"	"VCPKMT"
"M6"	"KIT"	"ABRACL"
"M6"	"KIT"	"CTDSP2"
"M6"	"KIT"	"ARV1"
"M6"	"KIT"	"BCAS3"
"M6"	"KIT"	"ALDH1B1"
"M6"	"KIT"	"TPSAB1"
"M6"	"KIT"	"ITGAE"
"M6"	"KIT"	"TCP11L1"
"M6"	"KIT"	"KHK"
"M6"	"KIT"	"RPS6KA2"
"M6"	"KIT"	"IFNA2"
"M6"	"KIT"	"PRKD3"
"M6"	"KIT"	"NR2C2"
"M6"	"KIT"	"LUC7L3"
"M6"	"KIT"	"MEIS2"
"M6"	"KIT"	"HIBCH"
"M6"	"KIT"	"FANCL"
"M6"	"KIT"	"USP24"
"M6"	"KIT"	"RPS9"
"M6"	"KIT"	"SNAI2"
"M6"	"KIT"	"NXPE4"
"M6"	"KIT"	"UTS2"
"M6"	"KIT"	"HNRNPD"
"M6"	"KIT"	"CRYBB2"
"M6"	"KIT"	"IL4"
"M6"	"KIT"	"TCEA3"
"M6"	"KIT"	"LRRC29"
"M6"	"KIT"	"SCIMP"
"M6"	"KIT"	"WIPF1"
"M6"	"KIT"	"F7"
"M6"	"KIT"	"NUBPL"
"M6"	"KIT"	"TBCE"
"M6"	"KIT"	"TBP"
"M6"	"KIT"	"IBA57"
"M6"	"KIT"	"KLHL1"
"M6"	"KIT"	"AIRE"
"M6"	"KIT"	"DCXR"
"M6"	"KIT"	"PIAS2"
"M6"	"KIT"	"SPTBN1"
"M6"	"KIT"	"APOC4"
"M6"	"KIT"	"UBE2D1"
"M6"	"KIT"	"CLDN20"
"M6"	"KIT"	"APOA1BP"
"M6"	"KIT"	"MKS1"
"M6"	"KIT"	"BCL7C"
"M6"	"KIT"	"PIGA"
"M6"	"KIT"	"IFNA16"
"M6"	"KIT"	"BLOC1S5"
"M6"	"KIT"	"TRIM4"
"M6"	"KIT"	"NOX4"
"M6"	"KIT"	"MAPT"
"M6"	"KIT"	"RPS6KA4"
"M6"	"KIT"	"F5"
"M6"	"KIT"	"L3MBTL4"
"M6"	"KIT"	"CNR1"
"M6"	"KIT"	"RNF135"
"M6"	"KIT"	"TNFSF13"
"M6"	"KIT"	"ZNF485"
"M6"	"KIT"	"WARS"
"M6"	"KIT"	"MAP1LC3B"
"M6"	"KIT"	"PLK1"
"M6"	"KIT"	"ARPP19"
"M6"	"KIT"	"PDK3"
"M6"	"KIT"	"RGL1"
"M6"	"KIT"	"FNTB"
"M6"	"KIT"	"CYB5R1"
"M6"	"KIT"	"SIRPA"
"M6"	"KIT"	"GNG11"
"M6"	"KIT"	"FBXW9"
"M6"	"KIT"	"VASN"
"M6"	"KIT"	"PSRC1"
"M6"	"KIT"	"TRIM51"
"M6"	"KIT"	"ZNF229"
"M6"	"KIT"	"RPL26L1"
"M6"	"KIT"	"LSM10"
"M6"	"KIT"	"HBS1L"
"M6"	"KIT"	"NACA"
"M6"	"KIT"	"ITPRIPL1"
"M6"	"KIT"	"ACTB"
"M6"	"KIT"	"YOD1"
"M6"	"KIT"	"INHBE"
"M6"	"KIT"	"ODF3L2"
"M6"	"KIT"	"TGM2"
"M6"	"KIT"	"GLCE"
"M6"	"KIT"	"NSUN2"
